INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"1982-092BYD","52518","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","91.88","82.49","373","360","","","0","SMALL","8481","1982","92","BYD","Y","COSMOS 1408 DEB","1982-092BYD","52518"
"1982-092BYE","52519","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-04","93.99","82.52","521","418","","","0","SMALL","8306","1982","92","BYE","Y","COSMOS 1408 DEB","1982-092BYE","52519"
"1982-092BYF","52520","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-11-09","92.16","82.56","391","370","","","0","SMALL","8246","1982","92","BYF","Y","COSMOS 1408 DEB","1982-092BYF","52520"
"1982-092BYG","52521","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-11-19","91.95","82.57","381","359","","","0","SMALL","8244","1982","92","BYG","Y","COSMOS 1408 DEB","1982-092BYG","52521"
"1982-092BYH","52522","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-09-22","92.45","82.59","423","366","","","0","SMALL","8191","1982","92","BYH","Y","COSMOS 1408 DEB","1982-092BYH","52522"
"1982-092BYJ","52523","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-12","90.48","82.69","300","296","","","0","SMALL","8292","1982","92","BYJ","Y","COSMOS 1408 DEB","1982-092BYJ","52523"
"1982-092BYK","52524","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-25","94.91","82.57","592","437","","","0","SMALL","8155","1982","92","BYK","Y","COSMOS 1408 DEB","1982-092BYK","52524"
"1982-092BYL","52525","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-03","90.10","82.54","288","271","","","0","SMALL","8246","1982","92","BYL","Y","COSMOS 1408 DEB","1982-092BYL","52525"
"1982-092BYM","52526","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-28","91.64","82.51","376","334","","","0","SMALL","8306","1982","92","BYM","Y","COSMOS 1408 DEB","1982-092BYM","52526"
"1982-092BYN","52527","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-20","92.36","82.60","397","383","","","0","SMALL","8306","1982","92","BYN","Y","COSMOS 1408 DEB","1982-092BYN","52527"
"1982-092BYP","52528","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-16","94.15","82.62","546","409","","","0","SMALL","8306","1982","92","BYP","Y","COSMOS 1408 DEB","1982-092BYP","52528"
"1982-092BYQ","52529","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-26","91.57","82.68","355","349","","","0","SMALL","8097","1982","92","BYQ","Y","COSMOS 1408 DEB","1982-092BYQ","52529"
"1982-092BYR","52530","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-28","93.68","82.54","473","436","","","0","SMALL","8277","1982","92","BYR","Y","COSMOS 1408 DEB","1982-092BYR","52530"
"1982-092BYS","52531","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-02","92.20","82.55","393","372","","","0","SMALL","8250","1982","92","BYS","Y","COSMOS 1408 DEB","1982-092BYS","52531"
"1982-092BYT","52532","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-27","91.48","82.56","355","339","","","0","SMALL","8217","1982","92","BYT","Y","COSMOS 1408 DEB","1982-092BYT","52532"
"1982-092BYU","52571","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.04","82.61","525","419","","1","0","SMALL","8386","1982","92","BYU","Y","COSMOS 1408 DEB","1982-092BYU","52571"
"1982-092BYV","52572","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-03-11","91.62","82.52","384","324","","","0","SMALL","8350","1982","92","BYV","Y","COSMOS 1408 DEB","1982-092BYV","52572"
"1982-092BYW","52573","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.20","82.47","700","453","","3","0","SMALL","8406","1982","92","BYW","Y","COSMOS 1408 DEB","1982-092BYW","52573"
"1982-092BYX","52590","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-02-07","89.34","82.58","250","234","","","0","SMALL","8318","1982","92","BYX","Y","COSMOS 1408 DEB","1982-092BYX","52590"
"1982-092BYY","52591","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-02-03","92.55","82.52","421","377","","","0","SMALL","8334","1982","92","BYY","Y","COSMOS 1408 DEB","1982-092BYY","52591"
"1982-092BYZ","52592","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-28","96.20","82.41","712","441","","","0","SMALL","8277","1982","92","BYZ","Y","COSMOS 1408 DEB","1982-092BYZ","52592"
"1982-092BZ","49584","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-14","88.76","81.99","226","200","","","0","SMALL","8091","1982","92","BZ","Y","COSMOS 1408 DEB","1982-092BZ","49584"
"1982-092BZA","52593","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-11-17","93.39","82.73","447","434","","","0","SMALL","8237","1982","92","BZA","Y","COSMOS 1408 DEB","1982-092BZA","52593"
"1982-092BZB","52594","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-28","93.89","82.61","471","458","","","0","SMALL","8277","1982","92","BZB","Y","COSMOS 1408 DEB","1982-092BZB","52594"
"1982-092BZC","52720","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-04","93.09","82.52","434","418","","","0","SMALL","8306","1982","92","BZC","Y","COSMOS 1408 DEB","1982-092BZC","52720"
"1982-092BZD","52721","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-15","93.20","82.59","445","417","","","0","SMALL","8306","1982","92","BZD","Y","COSMOS 1408 DEB","1982-092BZD","52721"
"1982-092BZE","52722","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-06-16","92.67","82.62","436","374","","","0","SMALL","8446","1982","92","BZE","Y","COSMOS 1408 DEB","1982-092BZE","52722"
"1982-092BZF","52723","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-03-03","93.62","82.57","469","434","","","0","SMALL","8391","1982","92","BZF","Y","COSMOS 1408 DEB","1982-092BZF","52723"
"1982-092BZG","52724","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-09-22","93.50","82.55","463","429","","","0","SMALL","8246","1982","92","BZG","Y","COSMOS 1408 DEB","1982-092BZG","52724"
"1982-092BZH","52725","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.14","82.53","505","449","","1","0","LARGE","8306","1982","92","BZH","Y","COSMOS 1408 DEB","1982-092BZH","52725"
"1982-092BZJ","52726","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.75","82.57","481","435","","1","0","SMALL","8306","1982","92","BZJ","Y","COSMOS 1408 DEB","1982-092BZJ","52726"
"1982-092BZK","52727","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-06","92.74","82.58","422","396","","","0","SMALL","8306","1982","92","BZK","Y","COSMOS 1408 DEB","1982-092BZK","52727"
"1982-092BZL","52728","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.05","82.43","584","458","","3","0","SMALL","8467","1982","92","BZL","Y","COSMOS 1408 DEB","1982-092BZL","52728"
"1982-092BZM","52729","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-24","90.54","82.55","308","295","","","0","SMALL","8246","1982","92","BZM","Y","COSMOS 1408 DEB","1982-092BZM","52729"
"1982-092BZN","52730","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-09","92.96","82.75","453","386","","","0","SMALL","8306","1982","92","BZN","Y","COSMOS 1408 DEB","1982-092BZN","52730"
"1982-092BZP","52731","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-30","92.11","82.60","388","368","","","0","SMALL","8306","1982","92","BZP","Y","COSMOS 1408 DEB","1982-092BZP","52731"
"1982-092BZQ","52803","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-20","90.86","82.57","327","307","","","0","SMALL","8246","1982","92","BZQ","Y","COSMOS 1408 DEB","1982-092BZQ","52803"
"1982-092BZR","52804","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-27","89.76","82.74","279","246","","","0","SMALL","8097","1982","92","BZR","Y","COSMOS 1408 DEB","1982-092BZR","52804"
"1982-092BZS","52805","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-03-07","99.08","82.72","1027","402","","","0","SMALL","8346","1982","92","BZS","Y","COSMOS 1408 DEB","1982-092BZS","52805"
"1982-092BZT","52806","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-03-28","92.71","82.58","420","395","","","0","SMALL","8367","1982","92","BZT","Y","COSMOS 1408 DEB","1982-092BZT","52806"
"1982-092BZU","52807","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-09-22","92.52","82.50","426","370","","","0","SMALL","8183","1982","92","BZU","Y","COSMOS 1408 DEB","1982-092BZU","52807"
"1982-092BZV","52808","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.98","82.52","521","417","","","0","SMALL","8472","1982","92","BZV","Y","COSMOS 1408 DEB","1982-092BZV","52808"
"1982-092BZW","52809","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-05-04","95.08","82.54","623","422","","","0","SMALL","8405","1982","92","BZW","Y","COSMOS 1408 DEB","1982-092BZW","52809"
"1982-092BZX","52810","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-27","89.07","82.48","234","223","","","0","SMALL","8246","1982","92","BZX","Y","COSMOS 1408 DEB","1982-092BZX","52810"
"1982-092BZY","52811","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-01-01","89.03","82.54","229","224","","","0","SMALL","8286","1982","92","BZY","Y","COSMOS 1408 DEB","1982-092BZY","52811"
"1982-092BZZ","52812","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-29","89.39","82.55","257","232","","","0","SMALL","8306","1982","92","BZZ","Y","COSMOS 1408 DEB","1982-092BZZ","52812"
"1982-092C","42060","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2017-02-23","89.72","82.54","269","252","","","0","SMALL","7541","1982","92","C","Y","COSMOS 1408 DEB","1982-092C","42060"
"1982-092CA","49585","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-26","88.63","82.20","227","187","","","0","SMALL","8426","1982","92","CA","Y","COSMOS 1408 DEB","1982-092CA","49585"
"1982-092CAA","52813","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-12","90.72","82.51","327","293","","","0","SMALL","8191","1982","92","CAA","Y","COSMOS 1408 DEB","1982-092CAA","52813"
"1982-092CAB","52814","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.13","82.46","461","394","","","0","SMALL","8478","1982","92","CAB","Y","COSMOS 1408 DEB","1982-092CAB","52814"
"1982-092CAC","52815","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-06-22","88.84","82.59","229","206","","","0","SMALL","8458","1982","92","CAC","Y","COSMOS 1408 DEB","1982-092CAC","52815"
"1982-092CAD","52816","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-01-05","89.36","82.56","246","240","","","0","SMALL","8306","1982","92","CAD","Y","COSMOS 1408 DEB","1982-092CAD","52816"
"1982-092CAE","52819","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-26","91.38","82.53","354","331","","","0","SMALL","8097","1982","92","CAE","Y","COSMOS 1408 DEB","1982-092CAE","52819"
"1982-092CAF","52820","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-30","92.50","82.93","450","344","","","0","SMALL","8306","1982","92","CAF","Y","COSMOS 1408 DEB","1982-092CAF","52820"
"1982-092CAG","52821","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-11-05","90.86","82.50","325","308","","","0","SMALL","8246","1982","92","CAG","Y","COSMOS 1408 DEB","1982-092CAG","52821"
"1982-092CAH","52822","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.37","82.57","617","456","","1","0","SMALL","8166","1982","92","CAH","Y","COSMOS 1408 DEB","1982-092CAH","52822"
"1982-092CAJ","52823","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-04-10","91.02","82.49","336","313","","","0","SMALL","8381","1982","92","CAJ","Y","COSMOS 1408 DEB","1982-092CAJ","52823"
"1982-092CAK","52824","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.00","82.57","593","443","","1","0","SMALL","8306","1982","92","CAK","Y","COSMOS 1408 DEB","1982-092CAK","52824"
"1982-092CAL","52825","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.03","82.82","526","418","","","0","SMALL","8481","1982","92","CAL","Y","COSMOS 1408 DEB","1982-092CAL","52825"
"1982-092CAM","52826","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-01","89.14","82.51","246","219","","","0","SMALL","8191","1982","92","CAM","Y","COSMOS 1408 DEB","1982-092CAM","52826"
"1982-092CAN","52827","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-20","93.56","82.47","531","366","","","0","SMALL","8210","1982","92","CAN","Y","COSMOS 1408 DEB","1982-092CAN","52827"
"1982-092CAP","52918","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.03","82.75","524","420","","1","0","SMALL","8306","1982","92","CAP","Y","COSMOS 1408 DEB","1982-092CAP","52918"
"1982-092CAQ","52919","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-05-04","95.41","82.94","640","437","","","0","SMALL","8405","1982","92","CAQ","Y","COSMOS 1408 DEB","1982-092CAQ","52919"
"1982-092CAR","52920","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-19","93.03","81.43","464","383","","","0","SMALL","8149","1982","92","CAR","Y","COSMOS 1408 DEB","1982-092CAR","52920"
"1982-092CAS","52921","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.25","82.52","539","426","","1","0","SMALL","8397","1982","92","CAS","Y","COSMOS 1408 DEB","1982-092CAS","52921"
"1982-092CAT","52922","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-29","89.79","82.59","281","248","","","0","SMALL","8100","1982","92","CAT","Y","COSMOS 1408 DEB","1982-092CAT","52922"
"1982-092CAU","52923","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-21","90.33","82.66","302","279","","","0","SMALL","8121","1982","92","CAU","Y","COSMOS 1408 DEB","1982-092CAU","52923"
"1982-092CAV","52924","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-07-07","95.32","82.55","637","431","","","0","SMALL","8467","1982","92","CAV","Y","COSMOS 1408 DEB","1982-092CAV","52924"
"1982-092CAW","52925","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-14","90.88","82.53","323","312","","","0","","8262","1982","92","CAW","Y","COSMOS 1408 DEB","1982-092CAW","52925"
"1982-092CAX","52926","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-09-22","92.87","82.62","457","374","","","0","SMALL","8246","1982","92","CAX","Y","COSMOS 1408 DEB","1982-092CAX","52926"
"1982-092CAY","52927","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-24","90.65","82.65","313","300","","","0","SMALL","8125","1982","92","CAY","Y","COSMOS 1408 DEB","1982-092CAY","52927"
"1982-092CAZ","52928","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-15","94.34","82.54","557","416","","","0","SMALL","8263","1982","92","CAZ","Y","COSMOS 1408 DEB","1982-092CAZ","52928"
"1982-092CB","49586","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-17","88.40","82.68","205","186","","","0","SMALL","8004","1982","92","CB","Y","COSMOS 1408 DEB","1982-092CB","49586"
"1982-092CBA","52929","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-02-08","89.55","82.55","256","248","","","0","SMALL","8320","1982","92","CBA","Y","COSMOS 1408 DEB","1982-092CBA","52929"
"1982-092CBB","52930","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-16","90.94","82.56","333","309","","","0","SMALL","8118","1982","92","CBB","Y","COSMOS 1408 DEB","1982-092CBB","52930"
"1982-092CBC","52931","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-03","90.99","82.60","327","318","","","0","SMALL","8194","1982","92","CBC","Y","COSMOS 1408 DEB","1982-092CBC","52931"
"1982-092CBD","52932","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.01","82.56","502","440","","1","0","SMALL","8178","1982","92","CBD","Y","COSMOS 1408 DEB","1982-092CBD","52932"
"1982-092CBE","53094","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-04-15","93.31","82.91","466","407","","","0","SMALL","8385","1982","92","CBE","Y","COSMOS 1408 DEB","1982-092CBE","53094"
"1982-092CBF","53095","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-03-28","92.52","82.53","412","384","","","0","SMALL","8367","1982","92","CBF","Y","COSMOS 1408 DEB","1982-092CBF","53095"
"1982-092CBG","53096","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-05-23","95.75","82.88","710","400","","","0","SMALL","8422","1982","92","CBG","Y","COSMOS 1408 DEB","1982-092CBG","53096"
"1982-092CBH","53097","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-30","90.27","82.52","293","283","","","0","SMALL","8286","1982","92","CBH","Y","COSMOS 1408 DEB","1982-092CBH","53097"
"1982-092CBJ","53098","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-11-17","94.75","81.70","610","403","","","0","SMALL","8237","1982","92","CBJ","Y","COSMOS 1408 DEB","1982-092CBJ","53098"
"1982-092CBK","53099","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-11-17","92.34","82.56","399","379","","","0","SMALL","8237","1982","92","CBK","Y","COSMOS 1408 DEB","1982-092CBK","53099"
"1982-092CBL","53585","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.07","82.57","509","437","","1","0","SMALL","8306","1982","92","CBL","Y","COSMOS 1408 DEB","1982-092CBL","53585"
"1982-092CBM","53952","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-09-28","89.77","82.54","267","259","","","0","SMALL","8205","1982","92","CBM","Y","COSMOS 1408 DEB","1982-092CBM","53952"
"1982-092CBN","53953","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-02-23","90.92","82.55","331","309","","","0","SMALL","8334","1982","92","CBN","Y","COSMOS 1408 DEB","1982-092CBN","53953"
"1982-092CBP","53954","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-24","89.53","82.57","260","243","","","0","SMALL","8306","1982","92","CBP","Y","COSMOS 1408 DEB","1982-092CBP","53954"
"1982-092CBQ","57270","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.94","82.42","512","422","","","0","SMALL","8478","1982","92","CBQ","Y","COSMOS 1408 DEB","1982-092CBQ","57270"
"1982-092CBR","57271","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.83","82.61","597","423","","","0","SMALL","8475","1982","92","CBR","Y","COSMOS 1408 DEB","1982-092CBR","57271"
"1982-092CBS","57272","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.70","82.54","667","438","","","0","","8468","1982","92","CBS","Y","COSMOS 1408 DEB","1982-092CBS","57272"
"1982-092CBT","57273","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","98.77","82.91","963","437","","","0","SMALL","8475","1982","92","CBT","Y","COSMOS 1408 DEB","1982-092CBT","57273"
"1982-092CBU","57274","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.34","82.53","645","425","","","0","SMALL","8475","1982","92","CBU","Y","COSMOS 1408 DEB","1982-092CBU","57274"
"1982-092CBV","57275","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.26","82.55","460","408","","","0","","8468","1982","92","CBV","Y","COSMOS 1408 DEB","1982-092CBV","57275"
"1982-092CBW","57276","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.98","82.58","513","425","","","0","","8468","1982","92","CBW","Y","COSMOS 1408 DEB","1982-092CBW","57276"
"1982-092CBX","57277","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.19","82.56","457","405","","","0","MEDIUM","8475","1982","92","CBX","Y","COSMOS 1408 DEB","1982-092CBX","57277"
"1982-092CBY","57278","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.89","82.51","587","439","","","0","","8468","1982","92","CBY","Y","COSMOS 1408 DEB","1982-092CBY","57278"
"1982-092CBZ","57279","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.68","82.56","587","419","","","0","SMALL","8475","1982","92","CBZ","Y","COSMOS 1408 DEB","1982-092CBZ","57279"
"1982-092CC","49587","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-02-07","89.48","82.27","258","240","","","0","SMALL","8322","1982","92","CC","Y","COSMOS 1408 DEB","1982-092CC","49587"
"1982-092CCA","57280","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.56","82.60","491","407","","1","0","","8469","1982","92","CCA","Y","COSMOS 1408 DEB","1982-092CCA","57280"
"1982-092CCB","57281","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.54","82.53","556","436","","1","0","MEDIUM","8477","1982","92","CCB","Y","COSMOS 1408 DEB","1982-092CCB","57281"
"1982-092CCC","57282","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.43","82.54","644","435","","","0","","8468","1982","92","CCC","Y","COSMOS 1408 DEB","1982-092CCC","57282"
"1982-092CCD","57283","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.40","82.56","467","415","","","0","","8468","1982","92","CCD","Y","COSMOS 1408 DEB","1982-092CCD","57283"
"1982-092CCE","57284","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.18","82.54","538","420","","","0","","8468","1982","92","CCE","Y","COSMOS 1408 DEB","1982-092CCE","57284"
"1982-092CCF","57285","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.80","82.58","490","431","","","0","","8468","1982","92","CCF","Y","COSMOS 1408 DEB","1982-092CCF","57285"
"1982-092CCG","57286","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.49","82.56","720","460","","","0","","8468","1982","92","CCG","Y","COSMOS 1408 DEB","1982-092CCG","57286"
"1982-092CCH","57287","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.88","82.58","600","425","","","0","","8468","1982","92","CCH","Y","COSMOS 1408 DEB","1982-092CCH","57287"
